first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,,,,,,Rank,Value,,,
Gannie,Bargh,Male,56,1955-02-13,68,Analyst Programmer,n/a,Mass Customer,N,Yes,13,1832 Burning Wood Place,3201,VIC,Australia,7,0.94,1.175,1.175,0.99875,243,401,0.935,,,
Hilliard,Dullard,Male,65,1954-07-18,68,Civil Engineer,Manufacturing,Mass Customer,N,No,17,37919 Old Gate Park,2163,NSW,Australia,8,0.98,0.98,0.98,0.833,246,409,0.925,,,
Renell,Earley,Female,5,1954-10-21,68,Compensation Analyst,Financial Services,Mass Customer,N,Yes,11,79 Manufacturers Plaza,4171,QLD,Australia,5,0.94,1.175,1.175,0.99875,357,500,0.86,,,
Sofie,Worsfold,Female,87,1954-10-06,68,Environmental Tech,Retail,Mass Customer,N,Yes,9,7 Maple Wood Plaza,4125,QLD,Australia,6,0.6,0.75,0.9375,0.796875,381,520,0.8375,,,
Antony,Tuma,Male,11,1954-03-10,68,Environmental Tech,Telecommunications,High Net Worth,N,Yes,13,93264 Almo Plaza,3078,VIC,Australia,10,0.54,0.675,0.84375,0.84375,387,526,0.833,,,
Kamila,Parsonage,Female,80,1954-03-08,68,,Property,Mass Customer,N,No,5,31 Mccormick Court,4131,QLD,Australia,8,0.84,0.84,0.84,0.714,433,562,0.81,,,
Andree,Breeds,Female,31,1954-10-19,68,Senior Editor,Financial Services,Affluent Customer,N,Yes,11,93 Scofield Pass,3152,VIC,Australia,6,0.66,0.825,0.825,0.825,531,637,0.7375,,,
Patrice,Pariss,Male,96,1954-06-15,68,VP Accounting,Financial Services,Mass Customer,N,No,9,3745 Thierer Trail,4078,QLD,Australia,5,0.75,0.75,0.9375,0.796875,614,691,0.690625,,,
Reinaldos,Simmig,Male,55,1955-01-15,68,Nurse Practicioner,Manufacturing,High Net Worth,N,No,8,6112 Mariners Cove Park,3147,VIC,Australia,10,0.98,0.98,1.225,1.225,768,782,0.6205,,,
Cordie,Brankley,Female,79,1954-09-21,68,Librarian,Entertainment,High Net Worth,N,No,18,46 Westerfield Place,2195,NSW,Australia,6,1,1,1,1,786,793,0.6109375,,,
Angele,Cadore,Female,5,1954-09-06,68,Chief Design Engineer,n/a,Mass Customer,N,Yes,7,85894 Amoth Court,4125,QLD,Australia,7,0.68,0.85,0.85,0.7225,#REF!,939,0.4675,,,
Jermaine,Bagshawe,Female,60,1954-05-14,68,Help Desk Operator,Property,Mass Customer,N,Yes,9,260 Briar Crest Drive,4209,QLD,Australia,6,0.55,0.6875,0.6875,0.584375,#REF!,988,0.3995,,,
Melloney,Temby,Female,17,1954-10-05,68,Budget/Accounting Analyst IV,Financial Services,Affluent Customer,N,Yes,15,33475 Fair Oaks Junction,4702,QLD,Australia,2,0.54,0.675,0.675,0.675,#REF!,997,0.357,,,
Timi,Duny,Female,70,1953-03-12,69,Office Assistant II,Telecommunications,High Net Worth,N,No,6,39192 Glendale Alley,2092,NSW,Australia,12,0.95,0.95,1.1875,1.1875,123,274,1.051875,,,
Caron,Kezar,Female,11,1953-08-08,69,Social Worker,Health,Mass Customer,N,No,5,40553 Rigney Avenue,2835,NSW,Australia,1,0.62,0.62,0.62,0.527,190,349,0.9875,,,
Hussein,Tapenden,Male,19,1953-10-19,69,Pharmacist,Health,Affluent Customer,N,Yes,12,0197 Sachs Avenue,2747,NSW,Australia,8,0.89,1.1125,1.1125,1.1125,190,349,0.9875,,,
Dennis,Varnham,Male,57,1953-05-17,69,Assistant Media Planner,Entertainment,Affluent Customer,N,No,17,6455 Mayfield Street,3350,VIC,Australia,3,0.51,0.51,0.51,0.51,250,415,0.921875,,,
Jodi,Lermit,Female,94,1954-01-30,69,,Health,Mass Customer,N,Yes,10,05 Corry Center,4021,QLD,Australia,2,1.07,1.3375,1.671875,1.42109375,367,513,0.8415,,,
Nico,Chadwick,Male,97,1953-05-24,69,Research Assistant IV,Financial Services,Affluent Customer,N,No,13,355 Roxbury Lane,3190,VIC,Australia,8,0.95,0.95,1.1875,1.1875,382,526,0.833,,,
Shellysheldon,Bichard,Male,96,1954-01-06,69,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,16,7199 Springview Parkway,4503,QLD,Australia,5,1.07,1.3375,1.671875,1.42109375,522,634,0.7395,,,
Emeline,Vezey,Female,37,1953-08-07,69,Dental Hygienist,Health,Affluent Customer,N,Yes,19,2 Golden Leaf Parkway,3759,VIC,Australia,7,0.58,0.725,0.725,0.725,623,700,0.6875,,,
Dylan,Stranio,Male,47,1953-04-02,69,Project Manager,Manufacturing,High Net Worth,N,Yes,9,3662 Beilfuss Lane,2170,NSW,Australia,8,0.71,0.8875,0.8875,0.8875,743,773,0.63,,,
Hayes,Daveren,Male,32,1953-03-27,69,VP Quality Control,Manufacturing,Affluent Customer,N,Yes,11,1 Becker Parkway,4350,QLD,Australia,2,0.45,0.5625,0.5625,0.5625,#REF!,856,0.56,,,
Reinald,Bembrigg,Male,54,1953-08-21,69,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,10,858 Portage Hill,2770,NSW,Australia,7,1.05,1.05,1.05,1.05,#REF!,862,0.5525,,,
Marie-jeanne,Breawood,Female,37,1953-10-12,69,Clinical Specialist,Health,High Net Worth,N,No,8,6 Prairieview Pass,2770,NSW,Australia,6,1.09,1.09,1.09,1.09,#REF!,871,0.541875,,,
Dyane,Burwell,Female,19,1952-06-27,70,Engineer II,Retail,Mass Customer,N,Yes,7,51 Hooker Court,2640,NSW,Australia,2,1.04,1.3,1.3,1.105,3,26,1.46875,,,
Vinny,Incogna,Female,73,1953-02-13,70,,Health,High Net Worth,N,No,10,8 Grayhawk Circle,2756,NSW,Australia,8,1.05,1.05,1.05,1.05,8,40,1.434375,,,
Levy,Abramamov,Male,94,1952-09-21,70,Teacher,n/a,Affluent Customer,N,Yes,14,6776 Anderson Center,4037,QLD,Australia,8,0.69,0.8625,1.078125,1.078125,20,89,1.3125,,,
Viki,Coutts,Female,2,1952-12-14,70,Automation Specialist II,Property,Mass Customer,N,Yes,7,6 Golf View Alley,2287,NSW,Australia,4,0.49,0.6125,0.6125,0.520625,28,120,1.2625,,,
Rebeca,Aggas,Female,66,1953-02-27,70,Social Worker,Health,Affluent Customer,N,No,21,7026 Katie Lane,3818,VIC,Australia,1,0.62,0.62,0.62,0.62,31,127,1.25,,,
Regine,Bownes,Female,99,1952-07-01,70,Senior Developer,Retail,Affluent Customer,N,No,15,255 Loeprich Lane,3752,VIC,Australia,9,0.44,0.44,0.55,0.55,50,166,1.175,,,
Omero,McDonand,Male,51,1952-04-01,70,Software Consultant,Manufacturing,Mass Customer,N,No,16,48 Shoshone Park,2066,NSW,Australia,9,0.52,0.52,0.65,0.5525,55,177,1.1625,,,
Rosemonde,Cartwight,Female,44,1952-10-20,70,Analyst Programmer,Retail,Mass Customer,N,Yes,7,518 Paget Hill,4605,QLD,Australia,1,0.76,0.95,0.95,0.8075,64,202,1.140625,,,
Haleigh,,Female,17,1952-05-19,70,Senior Sales Associate,Financial Services,Mass Customer,N,Yes,18,49 Jana Point,4503,QLD,Australia,4,0.64,0.8,0.8,0.68,164,326,1.009375,,,
Lucilia,Minshall,Female,71,1952-04-15,70,,IT,Mass Customer,N,Yes,7,0237 Mallard Place,2750,NSW,Australia,8,0.63,0.7875,0.7875,0.669375,178,345,0.988125,,,
Craggie,Dering,Male,47,1952-10-05,70,Actuary,Financial Services,Mass Customer,N,No,7,11 Paget Road,2125,NSW,Australia,10,0.95,0.95,1.1875,1.009375,264,436,0.903125,,,
Liane,Poizer,Female,59,1952-05-05,70,Analyst Programmer,Property,High Net Worth,N,No,13,390 Express Plaza,2076,NSW,Australia,11,0.81,0.81,1.0125,1.0125,330,495,0.86328125,,,
Jacobo,Mucklow,Male,62,1952-12-04,70,Computer Systems Analyst I,Financial Services,High Net Worth,N,Yes,22,5512 Ronald Regan Hill,3122,VIC,Australia,8,0.52,0.65,0.65,0.65,379,530,0.82875,,,
Kariotta,Naper,Female,8,1952-04-07,70,VP Sales,Health,Mass Customer,N,No,21,87 Crescent Oaks Alley,2756,NSW,Australia,10,0.7,0.7,0.875,0.74375,570,676,0.70125,,,
Luci,Dyter,Female,12,1952-05-30,70,Software Test Engineer I,Manufacturing,High Net Worth,N,No,20,2 Namekagon Trail,3981,VIC,Australia,7,0.68,0.68,0.68,0.68,788,804,0.595,,,
Maddalena,Hencke,Female,61,1952-12-09,70,Help Desk Operator,n/a,High Net Worth,N,No,22,64037 Swallow Crossing,4170,QLD,Australia,5,0.76,0.76,0.76,0.76,796,810,0.5875,,,
Hedwig,Jayme,Female,38,1952-08-21,70,Accountant IV,Property,Affluent Customer,N,No,11,6293 Hooker Point,2099,NSW,Australia,10,1,1,1.25,1.25,#REF!,899,0.51,,,
Dickie,Cubbini,Male,30,1952-12-17,70,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,57666 Victoria Way,4215,QLD,Australia,2,0.83,1.0375,1.0375,0.881875,#REF!,997,0.357,,,
Druci,Brandli,Female,39,1951-04-29,71,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,22,89105 Pearson Terrace,4075,QLD,Australia,7,1.04,1.3,1.3,1.3,1,6,1.671875,,,
Brien,Heaton,Male,70,1951-11-28,71,Clinical Specialist,Health,Mass Customer,N,Yes,12,8 Novick Trail,2470,NSW,Australia,2,0.43,0.5375,0.5375,0.456875,5,32,1.453125,,,
Roberto,Harme,Male,27,1951-06-11,71,Environmental Tech,n/a,High Net Worth,N,No,10,101 Starling Pass,2564,NSW,Australia,9,0.73,0.73,0.9125,0.9125,39,158,1.1875,,,
Fonsie,Levane,Male,96,1951-07-10,71,Account Representative III,n/a,High Net Worth,N,Yes,19,83 Armistice Terrace,4011,QLD,Australia,3,0.91,1.1375,1.421875,1.421875,41,163,1.18203125,,,
Raff,Waycott,Male,70,1951-12-16,71,Engineer IV,Manufacturing,Affluent Customer,N,Yes,14,94694 Eagle Crest Terrace,3977,VIC,Australia,7,0.97,1.2125,1.2125,1.2125,103,259,1.0625,,,
Tannie,Petrakov,Male,84,1951-11-27,71,Data Coordiator,IT,Affluent Customer,N,No,10,691 Valley Edge Alley,4078,QLD,Australia,6,0.6,0.6,0.75,0.75,171,341,0.99,,,
Gregorius,Leal,Male,7,1951-04-29,71,,Retail,Affluent Customer,N,Yes,21,66 Merry Court,2033,NSW,Australia,12,0.63,0.7875,0.984375,0.984375,274,455,0.8925,,,
Carola,Philler,Female,73,1951-04-30,71,Dental Hygienist,Health,High Net Worth,N,No,15,1037 Roth Park,2145,NSW,Australia,7,1.02,1.02,1.02,1.02,301,478,0.88,,,
Elmira,Vasilyev,Female,33,1951-10-14,71,Senior Quality Engineer,Manufacturing,High Net Worth,N,No,12,12 Eastlawn Terrace,2007,NSW,Australia,9,0.89,0.89,1.1125,1.1125,352,520,0.8375,,,
Noel,Sturch,Female,26,1951-10-28,71,Environmental Specialist,Health,Mass Customer,N,No,10,0736 West Crossing,3585,VIC,Australia,1,0.67,0.67,0.67,0.5695,436,583,0.7875,,,
Lucius,Hatchell,Male,37,1951-03-19,71,Media Manager II,Retail,Mass Customer,N,Yes,14,432 Ronald Regan Court,3782,VIC,Australia,8,0.6,0.75,0.75,0.6375,467,612,0.75703125,,,
Annabelle,Hanwell,Female,11,1951-11-28,71,Professor,Manufacturing,High Net Worth,N,Yes,15,99 Sherman Parkway,3083,VIC,Australia,12,0.67,0.8375,1.046875,1.046875,527,655,0.7171875,,,
Cissiee,Baylis,Female,99,1951-07-22,71,Cost Accountant,Financial Services,High Net Worth,N,No,16,18 Dottie Park,2230,NSW,Australia,11,0.86,0.86,1.075,1.075,599,700,0.6875,,,
Carroll,Schlagman,Female,61,1951-08-25,71,Clinical Specialist,Health,Affluent Customer,N,No,13,15 Fisk Road,2099,NSW,Australia,9,0.98,0.98,1.225,1.225,756,795,0.6035,,,
Monty,Thomazin,Male,7,1951-09-16,71,Quality Engineer,n/a,Mass Customer,N,Yes,13,30738 Muir Avenue,3105,VIC,Australia,10,0.59,0.7375,0.921875,0.78359375,829,838,0.57375,,,
Evered,Gludor,Male,3,1951-04-30,71,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,15,305 Sloan Junction,2168,NSW,Australia,8,0.85,1.0625,1.0625,1.0625,#REF!,967,0.435625,,,
Leona,Shorrock,Female,83,1951-08-23,71,Senior Quality Engineer,Financial Services,Affluent Customer,N,Yes,22,1560 Grim Avenue,4720,QLD,Australia,1,0.78,0.975,1.21875,1.21875,#REF!,979,0.4165,,,
Augusta,Munns,Female,5,1951-09-17,71,Quality Control Specialist,n/a,Mass Customer,N,No,21,607 Memorial Avenue,2074,NSW,Australia,11,0.96,0.96,1.2,1.02,#REF!,983,0.41,,,
Thaxter,Kingsbury,Male,12,1950-05-03,72,Product Engineer,Argiculture,Mass Customer,N,No,20,3 Vermont Lane,2067,NSW,Australia,12,0.73,0.73,0.9125,0.775625,8,50,1.40625,,,
Nadiya,Balasini,Female,40,1950-11-05,72,Sales Associate,Financial Services,Mass Customer,N,No,15,92934 Mallory Trail,2164,NSW,Australia,9,0.69,0.69,0.8625,0.733125,34,146,1.225,,,
Iain,Haversham,Male,92,1950-12-26,72,Sales Representative,Retail,Mass Customer,N,Yes,13,170 Briar Crest Place,2120,NSW,Australia,10,1.02,1.275,1.59375,1.3546875,46,177,1.1625,,,
Krystyna,Airey,Female,2,1950-09-05,72,Safety Technician II,n/a,Mass Customer,N,Yes,19,75760 Toban Junction,4006,QLD,Australia,5,0.45,0.5625,0.5625,0.478125,87,244,1.08375,,,
Packston,Wackett,Male,10,1950-04-26,72,Quality Engineer,Financial Services,Mass Customer,N,No,19,7 Northridge Court,3192,VIC,Australia,9,0.93,0.93,1.1625,0.988125,210,386,0.945625,,,
Bailey,Bereford,Male,44,1950-09-30,72,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,11,36 Golf Course Circle,2444,NSW,Australia,6,0.69,0.8625,0.8625,0.8625,350,524,0.83671875,,,
Angie,Tansley,Male,68,1950-11-30,72,VP Sales,Manufacturing,Mass Customer,N,No,8,8 Cardinal Junction,2444,NSW,Australia,7,1.08,1.08,1.08,0.918,376,544,0.8245,,,
Charlie,Dmych,Male,60,1950-03-31,72,Account Coordinator,Manufacturing,High Net Worth,N,No,13,920 Cambridge Way,2263,NSW,Australia,6,0.56,0.56,0.56,0.56,393,555,0.8125,,,
Donn,Chaney,Male,15,1951-01-29,72,Research Assistant II,n/a,Mass Customer,N,No,13,4 Schlimgen Trail,4701,QLD,Australia,3,1.06,1.06,1.06,0.901,396,561,0.81015625,,,
Esdras,Birchett,Male,81,1950-12-09,72,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,21,5287 Clarendon Plaza,2258,NSW,Australia,9,0.4,0.5,0.625,0.53125,404,568,0.8,,,
Nev,Prosh,Male,29,1950-05-08,72,Environmental Tech,Health,Affluent Customer,N,Yes,17,6115 Forest Crossing,2148,NSW,Australia,8,0.7,0.875,0.875,0.875,458,612,0.75703125,,,
Reinhard,Oscroft,Male,23,1950-03-18,72,Pharmacist,Health,High Net Worth,N,No,18,045 Magdeline Court,3690,VIC,Australia,1,0.51,0.51,0.51,0.51,489,634,0.7395,,,
Kata,Harrop,Female,70,1950-05-04,72,,Retail,Affluent Customer,N,Yes,13,2 Ridgeway Avenue,2196,NSW,Australia,10,0.66,0.825,1.03125,1.03125,493,637,0.7375,,,
Cathleen,Le Teve,Female,75,1950-11-06,72,Recruiting Manager,n/a,High Net Worth,N,No,18,32834 Caliangt Way,4211,QLD,Australia,3,0.76,0.76,0.76,0.76,574,691,0.690625,,,
Dorotea,Fenwick,Female,74,1950-10-12,72,Nurse,Financial Services,High Net Worth,N,No,12,72 Lukken Crossing,2016,NSW,Australia,11,0.88,0.88,1.1,1.1,606,715,0.67734375,,,
Burt,Vasechkin,Male,33,1950-04-15,72,Senior Sales Associate,Retail,Mass Customer,N,Yes,20,89100 Rusk Crossing,3338,VIC,Australia,2,0.64,0.8,0.8,0.68,661,751,0.648125,,,
Yorgos,Dewhurst,Male,6,1950-09-09,72,Software Consultant,Argiculture,Affluent Customer,N,No,16,4 Talmadge Road,4701,QLD,Australia,1,0.64,0.64,0.64,0.64,676,760,0.6375,,,
Bryon,Goundry,Male,79,1951-02-05,72,Marketing Manager,Manufacturing,Mass Customer,N,No,21,005 Kensington Street,4165,QLD,Australia,5,0.62,0.62,0.62,0.527,752,804,0.595,,,
Poul,Gaskin,Male,78,1950-06-15,72,Help Desk Operator,Telecommunications,High Net Worth,N,No,17,9 Killdeer Circle,2643,NSW,Australia,2,0.76,0.76,0.76,0.76,#REF!,920,0.493,,,
Ogdan,Blenkinship,Male,65,1951-01-18,72,Occupational Therapist,Health,Mass Customer,N,Yes,21,21712 Texas Court,3429,VIC,Australia,5,0.43,0.5375,0.5375,0.456875,#REF!,930,0.478125,,,
Pietra,Buckleigh,Female,9,1949-04-29,73,Engineer III,n/a,High Net Worth,N,No,13,387 Dixon Alley,2024,NSW,Australia,10,0.58,0.58,0.725,0.725,12,85,1.325,,,
Ossie,Midden,Male,49,1950-02-10,73,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,14,4915 Debra Center,2479,NSW,Australia,9,0.72,0.9,1.125,0.95625,15,89,1.3125,,,
Grannie,Cracker,Male,28,1949-03-06,73,VP Marketing,Retail,Mass Customer,N,Yes,20,87254 Hermina Pass,4217,QLD,Australia,8,0.51,0.6375,0.6375,0.541875,31,142,1.23515625,,,
Linette,Boman,Female,56,1949-05-20,73,Account Executive,n/a,Affluent Customer,N,No,11,7 Michigan Hill,2076,NSW,Australia,11,0.82,0.82,1.025,1.025,119,304,1.025,,,
Ansell,Tolhurst,Male,77,1949-08-11,73,Chemical Engineer,Manufacturing,Affluent Customer,N,No,22,13 Montana Place,2232,NSW,Australia,10,0.85,0.85,1.0625,1.0625,737,797,0.6,,,
Corrine,Baribal,Female,19,1948-10-12,74,Senior Sales Associate,n/a,Affluent Customer,N,Yes,12,3 Mallory Circle,2170,NSW,Australia,8,0.68,0.85,0.85,0.85,56,206,1.1375,,,
Fara,Sarath,Female,75,1948-06-30,74,Quality Control Specialist,n/a,Mass Customer,N,No,22,540 Forest Run Plaza,2168,NSW,Australia,7,0.87,0.87,0.87,0.7395,202,386,0.945625,,,
Ricki,Padefield,Male,43,1948-08-03,74,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,13,860 Barby Lane,4275,QLD,Australia,9,0.56,0.7,0.875,0.875,876,877,0.54,,,
Zondra,Ringham,Female,36,1948-01-13,75,Cost Accountant,Financial Services,Mass Customer,N,Yes,7,416 Lighthouse Bay Lane,4510,QLD,Australia,5,0.46,0.575,0.575,0.48875,91,259,1.0625,,,
Taber,Szymon,Male,70,1947-04-22,75,Senior Sales Associate,Argiculture,Affluent Customer,N,No,13,984 Del Sol Junction,4659,QLD,Australia,8,0.48,0.48,0.48,0.48,106,287,1.04,,,
Tiphanie,Blackader,Female,59,1947-10-08,75,Physical Therapy Assistant,Retail,Mass Customer,N,No,17,71 Stone Corner Avenue,2007,NSW,Australia,11,0.47,0.47,0.5875,0.499375,115,297,1.030625,,,
Queenie,Learie,Female,90,1948-01-24,75,,Property,Mass Customer,N,No,12,7 Sauthoff Park,2073,NSW,Australia,11,1.02,1.02,1.275,1.08375,228,420,0.91375,,,
Suzy,Trounson,Female,13,1947-07-19,75,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,20,0627 Golf Center,4152,QLD,Australia,9,0.55,0.6875,0.859375,0.73046875,228,420,0.91375,,,
Marcellina,Baynton,Female,60,1947-03-11,75,Software Engineer III,Financial Services,Mass Customer,N,No,16,56 Comanche Terrace,3141,VIC,Australia,10,0.41,0.41,0.5125,0.435625,252,455,0.8925,,,
Lucky,Klainman,Female,24,1947-11-26,75,Chief Design Engineer,Retail,Mass Customer,N,No,8,0796 Barnett Plaza,3758,VIC,Australia,4,0.89,0.89,0.89,0.7565,255,455,0.8925,,,
Davidde,Cockroft,Male,70,1947-04-21,75,Geological Engineer,Manufacturing,High Net Worth,N,No,8,8 Kim Avenue,2158,NSW,Australia,12,0.53,0.53,0.6625,0.6625,369,555,0.8125,,,
Ross,Vidgen,Male,17,1947-12-28,75,VP Sales,Retail,Affluent Customer,N,No,12,2874 Bay Hill,4032,QLD,Australia,9,0.86,0.86,1.075,1.075,543,682,0.7,,,
Cecily,Faircley,Female,42,1947-06-12,75,Accountant IV,IT,Affluent Customer,N,Yes,19,8 Bluejay Road,4301,QLD,Australia,1,0.89,1.1125,1.1125,1.1125,628,739,0.66,,,
Gilli,Christophers,Female,70,1948-03-02,75,Database Administrator IV,Property,Affluent Customer,N,Yes,17,53870 Jay Pass,4575,QLD,Australia,9,0.78,0.975,1.21875,1.21875,633,744,0.65625,,,
Juliann,Siemantel,Female,86,1947-12-15,75,Librarian,Entertainment,Mass Customer,N,No,22,28 Parkside Park,3046,VIC,Australia,8,0.49,0.49,0.6125,0.520625,665,760,0.6375,,,
Sherwin,Minocchi,Male,71,1947-07-13,75,Project Manager,n/a,Mass Customer,N,Yes,11,1 Alpine Crossing,2536,NSW,Australia,8,0.91,1.1375,1.1375,0.966875,733,804,0.595,,,
Logan,Colomb,Male,74,1948-01-01,75,Recruiter,n/a,Mass Customer,N,Yes,19,266 Lakewood Terrace,2761,NSW,Australia,8,0.42,0.525,0.525,0.44625,799,840,0.57109375,,,
Karoly,Burgoine,Male,57,1947-04-06,75,Account Representative IV,Health,High Net Worth,N,Yes,21,18 Morning Circle,3012,VIC,Australia,2,0.97,1.2125,1.2125,1.2125,841,865,0.55,,,
Neile,Argent,Female,79,1946-10-25,76,,Retail,Mass Customer,N,No,8,2548 Arrowood Pass,2024,NSW,Australia,10,0.98,0.98,1.225,1.04125,3,42,1.421875,,,
Griffith,Escot,Male,50,1946-10-23,76,Accountant III,IT,Mass Customer,N,Yes,16,94 Manitowish Court,4116,QLD,Australia,3,0.7,0.875,0.875,0.74375,17,104,1.2875,,,
Rollo,Louedey,Male,64,1946-07-09,76,Information Systems Manager,Telecommunications,Affluent Customer,N,Yes,17,7 Cascade Park,2089,NSW,Australia,9,0.91,1.1375,1.421875,1.421875,21,114,1.275,,,
Quillan,Guinane,Male,36,1946-03-24,76,Community Outreach Specialist,n/a,High Net Worth,N,Yes,21,803 Badeau Point,2177,NSW,Australia,8,0.77,0.9625,0.9625,0.9625,45,181,1.158125,,,
Roberta,Goodale,Female,9,1947-02-28,76,Information Systems Manager,Property,Mass Customer,N,Yes,22,013 David Junction,4211,QLD,Australia,7,0.85,1.0625,1.0625,0.903125,57,215,1.12890625,,,
Marcelia,Copins,Female,81,1946-03-15,76,,n/a,Mass Customer,N,Yes,21,330 Melby Terrace,2259,NSW,Australia,8,0.83,1.0375,1.296875,1.10234375,213,409,0.925,,,
Barth,Weare,Male,18,1946-08-22,76,Clinical Specialist,Health,Mass Customer,N,Yes,8,784 Lotheville Court,2541,NSW,Australia,5,0.67,0.8375,0.8375,0.711875,573,708,0.68,,,
Colas,Gabbitas,Male,98,1946-09-09,76,Staff Scientist,Retail,High Net Worth,N,No,20,3094 Elka Place,2166,NSW,Australia,9,0.72,0.72,0.9,0.9,#REF!,939,0.4675,,,
Rourke,Gillbard,Male,11,1945-08-03,77,,Property,Mass Customer,N,No,17,75 Cordelia Trail,4817,QLD,Australia,4,0.44,0.44,0.44,0.374,2,26,1.46875,,,
Vitia,Axtens,Female,62,1945-08-08,77,Financial Advisor,Financial Services,Mass Customer,N,Yes,15,42681 Carey Alley,2011,NSW,Australia,10,0.43,0.5375,0.671875,0.57109375,132,334,0.99875,,,
Cheston,Hritzko,Male,70,1945-11-08,77,Software Engineer III,Manufacturing,Mass Customer,N,Yes,19,3 Service Center,2127,NSW,Australia,9,0.45,0.5625,0.703125,0.59765625,220,420,0.91375,,,
Milty,Brauninger,Male,13,1945-07-10,77,Payment Adjustment Coordinator,n/a,High Net Worth,N,No,11,54 6th Trail,2640,NSW,Australia,7,0.7,0.7,0.7,0.7,297,504,0.85,,,
Dillon,Bannister,Male,7,1945-12-24,77,Tax Accountant,n/a,Mass Customer,N,No,11,43 Dayton Drive,2062,NSW,Australia,9,0.99,0.99,1.2375,1.051875,455,626,0.74375,,,
Kylila,Basezzi,Female,94,1945-06-11,77,Assistant Manager,n/a,Mass Customer,N,Yes,9,64 Armistice Point,4217,QLD,Australia,9,0.5,0.625,0.78125,0.6640625,604,733,0.6625,,,
Rikki,Chaffey,Male,69,1945-06-11,77,Chemical Engineer,Manufacturing,Mass Customer,N,No,20,9 Spohn Way,4127,QLD,Australia,1,1.03,1.03,1.03,0.8755,730,810,0.5875,,,
Jo,Roberts,Female,41,1945-10-31,77,Paralegal,Financial Services,High Net Worth,N,Yes,11,20139 Lakewood Plaza,2440,NSW,Australia,3,0.9,1.125,1.125,1.125,#REF!,937,0.47,,,
Kellen,Pawelski,Female,83,1945-07-26,77,,Manufacturing,High Net Worth,N,Yes,11,125 Manufacturers Parkway,2193,NSW,Australia,8,0.6,0.75,0.9375,0.9375,#REF!,988,0.3995,,,
Glyn,,Male,47,1945-02-13,78,General Manager,Manufacturing,Affluent Customer,N,Yes,21,67 Bluejay Plaza,2300,NSW,Australia,9,1.05,1.3125,1.640625,1.640625,50,202,1.140625,,,
Delinda,Ech,Female,74,1944-10-21,78,Environmental Specialist,Argiculture,Mass Customer,N,Yes,17,28 Golf View Terrace,3101,VIC,Australia,10,0.78,0.975,1.21875,1.0359375,144,349,0.9875,,,
Brynn,Goodyear,Female,30,1944-11-10,78,Human Resources Manager,Health,Mass Customer,N,Yes,11,3 Sheridan Lane,3075,VIC,Australia,7,0.77,0.9625,0.9625,0.818125,151,356,0.9828125,,,
Alexa,Dillet,Female,65,1944-10-05,78,Product Engineer,Entertainment,Affluent Customer,N,No,17,84650 Novick Point,2261,NSW,Australia,7,0.51,0.51,0.51,0.51,174,382,0.95,,,
Adolpho,Bellerby,Male,46,1944-10-25,78,VP Sales,Financial Services,High Net Worth,N,Yes,13,2763 Buhler Circle,4305,QLD,Australia,4,0.65,0.8125,0.8125,0.8125,269,486,0.875,,,
Elianora,Poolton,Female,15,1944-06-14,78,Programmer II,n/a,Mass Customer,N,Yes,21,5 Macpherson Drive,3134,VIC,Australia,9,0.81,1.0125,1.265625,1.07578125,278,494,0.867,,,
Darryl,Hovee,Female,2,1944-04-28,78,Professor,Financial Services,Mass Customer,N,Yes,19,381 Emmet Terrace,2047,NSW,Australia,12,0.5,0.625,0.78125,0.6640625,485,655,0.7171875,,,
Briana,Trill,Female,5,1944-03-18,78,Health Coach III,Health,High Net Worth,N,No,11,0433 La Follette Road,2137,NSW,Australia,11,0.73,0.73,0.9125,0.9125,510,672,0.70390625,,,
Alanna,Lerway,Female,26,1944-01-05,79,Dental Hygienist,Health,Mass Customer,N,Yes,11,593 Alpine Drive,3195,VIC,Australia,12,0.5,0.625,0.78125,0.6640625,47,195,1.1475,,,
Danny,Bodle,Male,50,1943-09-24,79,Statistician I,Manufacturing,Mass Customer,N,Yes,18,68 Anthes Park,2007,NSW,Australia,9,0.69,0.8625,1.078125,0.91640625,60,231,1.105,,,
Deborah,Petrovsky,Female,53,1943-07-14,79,Teacher,Property,Mass Customer,N,No,16,036 Redwing Street,2011,NSW,Australia,7,0.53,0.53,0.53,0.4505,61,233,1.1,,,
Latrena,Walklate,Female,97,1943-10-05,79,Mechanical Systems Engineer,Telecommunications,High Net Worth,N,Yes,13,87 Sheridan Junction,2281,NSW,Australia,8,1.03,1.2875,1.609375,1.609375,63,237,1.094375,,,
